timestamp,value
2025-02-27T15:20:03Z,50
2025-02-27T15:21:03Z,50
2025-02-27T15:22:03Z,50
2025-02-27T15:23:03Z,50
2025-02-27T15:24:03Z,50
2025-02-27T15:25:03Z,87.7
2025-02-27T15:26:03Z,88.9
2025-02-27T15:27:03Z,90.3
2025-02-27T15:28:03Z,89.5
2025-02-27T15:29:03Z,88.1
2025-02-27T15:30:03Z,81.2
2025-02-27T15:31:03Z,83.1
2025-02-27T15:32:03Z,50
2025-02-27T15:33:03Z,83.3
2025-02-27T15:34:03Z,84.1
2025-02-27T15:35:03Z,87.8
2025-02-27T15:36:03Z,90.9
2025-02-27T15:37:03Z,92.6
2025-02-27T15:38:03Z,87.9
2025-02-27T15:39:03Z,50
2025-02-27T15:40:03Z,86.2
2025-02-27T15:41:03Z,85.1
2025-02-27T15:42:03Z,84.2
2025-02-27T15:43:03Z,86.5
2025-02-27T15:44:03Z,87.5
2025-02-27T15:45:03Z,50
2025-02-27T15:46:03Z,87.7
2025-02-27T15:47:03Z,87.7
2025-02-27T15:48:03Z,88.9
2025-02-27T15:49:03Z,50
2025-02-27T15:50:03Z,88.1
2025-02-27T15:51:03Z,87.6
2025-02-27T15:52:03Z,50
2025-02-27T15:53:03Z,89.9
2025-02-27T15:54:03Z,92.2
2025-02-27T15:55:03Z,88.5
2025-02-27T15:56:03Z,50
2025-02-27T15:57:03Z,86.2
2025-02-27T15:58:03Z,87
2025-02-27T15:59:03Z,87.1
2025-02-27T16:00:03Z,50
2025-02-27T16:01:03Z,50
2025-02-27T16:02:03Z,83.6
2025-02-27T16:03:03Z,82.1
2025-02-27T16:04:03Z,82.2
2025-02-27T16:05:03Z,84.7
2025-02-27T16:06:03Z,84.6
2025-02-27T16:07:03Z,85.7
2025-02-27T16:08:03Z,50
2025-02-27T16:09:03Z,89
2025-02-27T16:10:03Z,50
2025-02-27T16:11:03Z,50
2025-02-27T16:12:03Z,50
2025-02-27T16:13:03Z,50
2025-02-27T16:14:03Z,50
2025-02-27T16:15:03Z,50
2025-02-27T16:16:03Z,87.9
2025-02-27T16:17:03Z,50
2025-02-27T16:18:03Z,50
2025-02-27T16:19:03Z,50
2025-02-27T16:20:03Z,50
2025-02-27T16:21:03Z,50
2025-02-27T16:22:03Z,50
2025-02-27T16:23:03Z,50
2025-02-27T16:24:03Z,50
2025-02-27T16:25:03Z,50
2025-02-27T16:26:03Z,50
2025-02-27T16:27:03Z,50
2025-02-27T16:28:03Z,50
2025-02-27T16:29:03Z,50
2025-02-27T16:30:03Z,50
2025-02-27T16:31:03Z,50
2025-02-27T16:32:03Z,50
2025-02-27T16:33:03Z,50
2025-02-27T16:34:03Z,50
2025-02-27T16:35:03Z,50
2025-02-27T16:36:03Z,50
2025-02-27T16:37:03Z,50
2025-02-27T16:38:03Z,83.6
2025-02-27T16:39:03Z,50
2025-02-27T16:40:03Z,83.6
2025-02-27T16:41:03Z,82.5
2025-02-27T16:42:03Z,50
2025-02-27T16:43:03Z,50
2025-02-27T22:58:04Z,50
2025-02-27T22:59:04Z,50
2025-02-27T23:00:04Z,50
2025-02-27T23:01:04Z,50
2025-02-27T23:02:04Z,50
2025-02-27T23:03:04Z,50
2025-02-27T23:04:04Z,50
2025-02-27T23:05:04Z,50
2025-02-27T23:06:04Z,50
2025-02-27T23:07:04Z,50
2025-02-27T23:08:04Z,50
2025-02-27T23:09:04Z,50
2025-02-27T23:10:04Z,50
2025-02-27T23:11:04Z,50
2025-02-27T23:12:04Z,50
2025-02-27T23:13:04Z,50
2025-02-27T23:14:04Z,50
2025-02-27T23:15:04Z,50
2025-02-27T23:16:04Z,50
2025-02-27T23:17:04Z,50
2025-02-27T23:18:04Z,50
2025-02-27T23:19:04Z,50
2025-02-27T23:20:04Z,50
2025-02-27T23:21:04Z,50
2025-02-27T23:22:04Z,50
2025-02-27T23:23:04Z,50
2025-02-27T23:24:04Z,50
2025-02-27T23:25:04Z,50
2025-02-27T23:26:04Z,50
2025-02-27T23:27:04Z,50
2025-02-28T08:39:34Z,50
2025-02-28T08:40:34Z,99.9
2025-02-28T08:41:34Z,99.3
2025-02-28T08:42:34Z,90.7
2025-02-28T08:43:34Z,85.2
2025-02-28T08:44:34Z,81.7
2025-02-28T08:45:34Z,81.2
2025-02-28T08:46:34Z,81.7
2025-02-28T08:47:34Z,81.7
2025-02-28T08:48:34Z,82.7
2025-02-28T08:49:34Z,83.4
2025-02-28T08:50:34Z,84.1
2025-02-28T08:51:34Z,84.8
2025-02-28T08:52:34Z,85.5
2025-02-28T08:53:34Z,85.7
2025-02-28T08:54:34Z,84.9
2025-02-28T08:55:34Z,84.5
2025-02-28T08:56:34Z,84.2
2025-02-28T08:57:34Z,84.7
2025-02-28T08:58:34Z,85.1
2025-02-28T08:59:34Z,86.4
2025-02-28T09:00:34Z,86.5
2025-02-28T09:01:34Z,86.8
2025-02-28T09:02:34Z,89.7
2025-02-28T09:03:34Z,93.1
2025-02-28T09:04:34Z,93.5
2025-02-28T09:05:34Z,95.1
2025-02-28T09:06:34Z,96.2
2025-02-28T09:07:34Z,96.9
2025-02-28T09:08:34Z,50
2025-02-28T09:09:34Z,97.4
2025-02-28T09:10:34Z,97.2
2025-02-28T09:11:34Z,96.8
2025-02-28T09:12:34Z,50
2025-02-28T09:13:34Z,96.3
2025-02-28T09:14:34Z,95.4
2025-02-28T09:15:34Z,94.3
2025-02-28T09:16:34Z,93.5
2025-02-28T09:17:34Z,93.5
2025-02-28T09:18:34Z,93.4
2025-02-28T09:19:34Z,93.4
2025-02-28T09:20:34Z,93.1
2025-02-28T09:21:34Z,93
2025-02-28T09:22:34Z,93
2025-02-28T09:23:34Z,93.2
2025-02-28T09:24:34Z,93.3
2025-02-28T09:25:34Z,93
2025-02-28T09:26:34Z,50
2025-02-28T09:27:34Z,93.7
2025-02-28T09:28:34Z,93.9
2025-02-28T09:29:34Z,93.8
2025-02-28T09:30:34Z,50
2025-02-28T09:31:34Z,50
2025-02-28T09:32:34Z,94.1
2025-02-28T09:33:34Z,96.9
2025-02-28T09:34:34Z,97.8
2025-02-28T09:35:34Z,98.1
2025-02-28T09:36:34Z,98.3
2025-02-28T09:37:34Z,98.6
2025-02-28T09:38:34Z,97.9
2025-02-28T09:39:34Z,94.8
2025-02-28T09:40:34Z,90.8
2025-02-28T09:41:34Z,88.2
2025-02-28T09:42:34Z,87.8
2025-02-28T09:43:34Z,89.3
2025-02-28T09:44:34Z,90.4
2025-02-28T09:45:34Z,91.6
2025-02-28T09:46:34Z,91.9
2025-02-28T09:47:34Z,50
2025-02-28T09:48:34Z,92.2
2025-02-28T09:49:34Z,93.8
2025-02-28T09:50:34Z,94.6
2025-02-28T09:51:34Z,95.3
2025-02-28T09:52:34Z,95.7
2025-02-28T09:53:34Z,50
2025-02-28T09:54:34Z,95.1
2025-02-28T09:55:34Z,94.7
2025-02-28T09:56:34Z,50
2025-02-28T09:57:34Z,95.5
2025-02-28T09:58:34Z,95.8
2025-02-28T09:59:34Z,50
2025-02-28T10:00:34Z,95.7
2025-02-28T10:01:34Z,90.8
2025-02-28T10:02:34Z,91.6
2025-02-28T10:03:34Z,93.8
2025-02-28T10:04:34Z,93.1
2025-02-28T10:05:34Z,94.6
2025-02-28T10:06:34Z,95.7
2025-02-28T10:07:34Z,50
2025-02-28T10:08:34Z,50
2025-02-28T10:09:34Z,95.1
2025-02-28T10:10:34Z,96.2
2025-02-28T10:11:34Z,96.9
2025-02-28T10:12:34Z,97.2
2025-02-28T10:13:34Z,97.9
2025-02-28T10:14:34Z,97.9
2025-02-28T10:15:34Z,98
2025-02-28T10:16:34Z,98.1
2025-02-28T10:17:34Z,98.3
2025-02-28T10:18:34Z,98.4
2025-02-28T10:19:34Z,98.3
2025-02-28T10:20:34Z,98.3
2025-02-28T10:21:34Z,98.2
2025-02-28T10:22:34Z,98.2
2025-02-28T10:23:34Z,98.1
2025-02-28T10:24:34Z,97.5
2025-02-28T10:25:34Z,97.4
2025-02-28T10:26:34Z,97.6
2025-02-28T10:27:34Z,97.9
2025-02-28T10:28:34Z,98.1
2025-02-28T10:29:34Z,98.2
2025-02-28T10:30:34Z,98.4
2025-02-28T10:31:34Z,98.4
2025-02-28T10:32:34Z,98.3
2025-02-28T10:33:34Z,98.5
2025-02-28T10:34:34Z,98.4
2025-02-28T10:35:34Z,98.1
2025-02-28T10:36:34Z,97.7
2025-02-28T10:37:34Z,97.7
2025-02-28T10:38:34Z,97.7
2025-02-28T10:39:34Z,98
2025-02-28T10:40:34Z,98
2025-02-28T10:41:34Z,98.1
2025-02-28T10:42:34Z,98.1
2025-02-28T10:43:34Z,98.3
2025-02-28T10:44:34Z,98.6
2025-02-28T10:45:34Z,98.6
2025-02-28T10:46:34Z,98.7
2025-02-28T10:47:34Z,99.1
2025-02-28T10:48:34Z,98.9
2025-02-28T10:49:34Z,99.1
2025-02-28T10:50:34Z,99.1
2025-02-28T10:51:34Z,99.2
2025-02-28T10:52:34Z,99.2
2025-02-28T10:53:34Z,99.2
2025-02-28T10:54:34Z,99.4
2025-02-28T10:55:34Z,99.8
2025-02-28T10:56:34Z,99.5
2025-02-28T10:57:34Z,99.8
2025-02-28T10:58:34Z,99.9
2025-02-28T10:59:34Z,99.6
2025-02-28T11:00:34Z,100
2025-02-28T11:01:34Z,100
2025-02-28T11:02:34Z,100
2025-02-28T11:03:34Z,99.4
2025-02-28T11:04:34Z,94.9
2025-02-28T11:05:34Z,91.5
2025-02-28T11:06:34Z,89.3
2025-02-28T11:07:34Z,50
2025-02-28T11:08:34Z,87.9
2025-02-28T11:09:34Z,87.9
2025-02-28T11:10:34Z,87.3
2025-02-28T11:11:34Z,85.4
2025-02-28T11:12:34Z,84.6
2025-02-28T11:13:34Z,85.3
2025-02-28T11:14:34Z,85.6
2025-02-28T11:15:34Z,85.4
2025-02-28T11:16:34Z,86
2025-02-28T11:17:34Z,85.7
2025-02-28T11:18:34Z,85.7
2025-02-28T11:19:34Z,85.5
2025-02-28T11:20:34Z,50
2025-02-28T11:21:34Z,88.7
2025-02-28T11:22:34Z,91.3
2025-02-28T11:23:34Z,93.7
2025-02-28T11:24:34Z,95
2025-02-28T11:25:34Z,50
2025-02-28T11:26:34Z,96.3
2025-02-28T11:27:34Z,94.4
2025-02-28T11:28:34Z,93
2025-02-28T11:29:34Z,93.1
2025-02-28T11:30:34Z,92.3
2025-02-28T11:31:34Z,93.2
2025-02-28T11:32:34Z,86
2025-02-28T11:33:34Z,87.6
2025-02-28T11:34:34Z,88.1
2025-02-28T11:35:34Z,86.4
2025-02-28T11:36:34Z,87.6
2025-02-28T11:37:34Z,86.5
2025-02-28T11:38:34Z,85.5
2025-02-28T11:39:34Z,88.4
2025-02-28T11:40:34Z,91.6
2025-02-28T11:41:34Z,92.6
2025-02-28T11:42:34Z,91.2
2025-02-28T11:43:34Z,89.1
2025-02-28T11:44:34Z,88.4
2025-02-28T11:45:34Z,88.2
2025-02-28T11:46:34Z,89.5
2025-02-28T11:47:34Z,89.7
2025-02-28T11:48:34Z,50
2025-02-28T11:49:34Z,90.5
2025-02-28T11:50:34Z,90.6
2025-02-28T11:51:34Z,90.1
2025-02-28T11:52:34Z,88.7
2025-02-28T11:53:34Z,89.1
2025-02-28T11:54:34Z,89.2
2025-02-28T11:55:34Z,89.3
2025-02-28T11:56:34Z,90
2025-02-28T11:57:34Z,89.7
2025-02-28T11:58:34Z,88.9
2025-02-28T11:59:34Z,88
2025-02-28T12:00:34Z,88.3
2025-02-28T12:01:34Z,87.7
2025-02-28T12:02:34Z,87.1
2025-02-28T12:03:34Z,86.8
2025-02-28T12:04:34Z,86.7
2025-02-28T12:05:34Z,87.5
2025-02-28T12:06:34Z,87.7
2025-02-28T12:07:34Z,88
2025-02-28T12:08:34Z,88.1
2025-02-28T12:09:34Z,88.6
2025-02-28T12:10:34Z,87.9
2025-02-28T12:11:34Z,88.2
2025-02-28T12:12:34Z,88.1
2025-02-28T12:13:34Z,87.5
2025-02-28T12:14:34Z,86.7
2025-02-28T12:15:34Z,86.7
2025-02-28T12:16:34Z,86.2
2025-02-28T12:17:34Z,86.4
2025-02-28T12:18:34Z,85.2
2025-02-28T12:19:34Z,84.5
2025-02-28T12:20:34Z,84.8
2025-02-28T12:21:34Z,85.1
2025-02-28T12:22:34Z,85.1
2025-02-28T12:23:34Z,84.9
2025-02-28T12:24:34Z,85
2025-02-28T12:25:34Z,85
2025-02-28T12:26:34Z,86.3
2025-02-28T12:27:34Z,86
2025-02-28T12:28:34Z,50
2025-02-28T12:29:34Z,86.4
2025-02-28T12:30:34Z,50
2025-02-28T12:31:34Z,84.6
2025-02-28T12:32:34Z,82.2
2025-02-28T12:33:34Z,81.5
2025-02-28T12:34:34Z,77.6
2025-02-28T12:35:34Z,77.6
2025-02-28T12:36:34Z,80.7
2025-02-28T12:37:34Z,81.8
2025-02-28T12:38:34Z,50
2025-02-28T12:39:34Z,77.7
2025-02-28T12:40:34Z,76.3
2025-02-28T12:41:34Z,76
2025-02-28T12:42:34Z,75.9
2025-02-28T12:43:34Z,76.9
2025-02-28T12:44:34Z,76.9
2025-02-28T12:45:34Z,77.4
2025-02-28T12:46:34Z,77.6
2025-02-28T12:47:34Z,77.7
2025-02-28T12:48:34Z,76.2
2025-02-28T12:49:34Z,76.4
2025-02-28T12:50:34Z,76.9
2025-02-28T12:51:34Z,78.8
2025-02-28T12:52:34Z,81.9
2025-02-28T12:53:34Z,50
2025-02-28T12:54:34Z,84.7
2025-02-28T12:55:34Z,88.4
2025-02-28T12:56:34Z,50
2025-02-28T12:57:34Z,50
2025-02-28T12:58:34Z,50
2025-02-28T12:59:34Z,92.3
2025-02-28T13:00:34Z,50
2025-02-28T13:01:34Z,93.9
2025-02-28T13:02:34Z,50
2025-02-28T13:03:34Z,88.6
2025-02-28T13:04:34Z,83.5
2025-02-28T13:05:34Z,84.3
2025-02-28T13:06:34Z,50
2025-02-28T13:07:34Z,82.4
2025-02-28T13:08:34Z,80.1
2025-02-28T13:09:34Z,77.9
2025-02-28T13:10:34Z,76.9
2025-02-28T13:11:34Z,76.6
2025-02-28T13:12:34Z,77.8
2025-02-28T13:13:34Z,50
2025-02-28T13:14:34Z,50
2025-02-28T13:15:34Z,76.9
2025-02-28T13:16:34Z,77
2025-02-28T13:17:34Z,77.2
2025-02-28T13:18:34Z,50
2025-02-28T13:19:34Z,50
2025-02-28T13:20:34Z,80.9
2025-02-28T13:21:34Z,84.1
2025-02-28T13:22:34Z,86.6
2025-02-28T13:23:34Z,88
2025-02-28T13:24:34Z,88.8
2025-02-28T13:25:34Z,89.3
2025-02-28T13:26:34Z,89.6
2025-02-28T13:27:34Z,92.6
2025-02-28T13:28:34Z,50
2025-02-28T13:29:34Z,92.6
2025-02-28T13:30:34Z,94
2025-02-28T13:31:34Z,50
2025-02-28T13:32:34Z,93.8
2025-02-28T13:33:34Z,92.1
2025-02-28T13:34:34Z,91.1
2025-02-28T13:35:34Z,90.3
2025-02-28T13:36:34Z,89.8
2025-02-28T13:37:34Z,90.1
2025-02-28T13:38:34Z,50
2025-02-28T13:39:34Z,89.7
2025-02-28T13:40:34Z,50
2025-02-28T13:41:34Z,89.2
2025-02-28T13:42:34Z,88.8
2025-02-28T13:43:34Z,88.5
2025-02-28T13:44:34Z,50
2025-02-28T13:45:34Z,89.1
2025-02-28T13:46:34Z,91.2
2025-02-28T13:47:34Z,92.4
2025-02-28T13:48:34Z,92.6
2025-02-28T13:49:34Z,92.6
2025-02-28T13:50:34Z,93.2
2025-02-28T13:51:34Z,93
2025-02-28T13:52:34Z,93.1
2025-02-28T13:53:34Z,93.5
2025-02-28T13:54:34Z,93.4
2025-02-28T13:55:34Z,93.7
2025-02-28T13:56:34Z,93.3
2025-02-28T13:57:34Z,93.2
2025-02-28T13:58:34Z,93.5
2025-02-28T13:59:34Z,93.9
2025-02-28T14:00:34Z,50
2025-02-28T14:01:34Z,91.7
2025-02-28T14:02:34Z,50
2025-02-28T14:03:34Z,85.9
2025-02-28T14:04:34Z,83.2
2025-02-28T14:05:34Z,81.3
2025-02-28T14:06:34Z,80
2025-02-28T14:07:34Z,79.3
2025-02-28T14:08:34Z,79.2
2025-02-28T14:09:34Z,50
2025-02-28T14:10:34Z,80
2025-02-28T14:11:34Z,81.9
2025-02-28T14:12:34Z,84.1
2025-02-28T14:13:34Z,86.3
2025-02-28T14:14:34Z,87.5
2025-02-28T14:15:34Z,88.4
2025-02-28T14:16:34Z,88.9
2025-02-28T14:17:34Z,89.2
2025-02-28T14:18:34Z,89.8
2025-02-28T14:19:34Z,90
2025-02-28T14:20:34Z,90.3
2025-02-28T14:21:34Z,88.5
2025-02-28T14:22:34Z,90
2025-02-28T14:23:34Z,90.9
2025-02-28T14:24:34Z,91.7
2025-02-28T14:25:34Z,92.1
2025-02-28T14:26:34Z,90.6
2025-02-28T14:27:34Z,88.8
2025-02-28T14:28:34Z,88.1
2025-02-28T14:29:34Z,87.5
2025-02-28T14:30:34Z,83.3
2025-02-28T14:31:34Z,82.7
2025-02-28T14:32:34Z,50
2025-02-28T14:33:34Z,50
2025-02-28T14:34:34Z,50
2025-02-28T14:35:34Z,50
2025-02-28T14:36:34Z,50
2025-02-28T14:37:34Z,50
2025-02-28T14:38:34Z,84.4
2025-02-28T14:39:34Z,86.6
2025-02-28T14:40:34Z,91
2025-02-28T14:41:34Z,89
2025-02-28T14:42:34Z,84.8
2025-02-28T14:43:34Z,78.4
2025-02-28T14:44:34Z,75.5
2025-02-28T14:45:34Z,75.7
2025-02-28T14:46:34Z,76.9
2025-02-28T14:47:34Z,80.3
2025-02-28T14:48:34Z,80.5
2025-02-28T14:49:34Z,80.8
2025-02-28T14:50:34Z,80.9
2025-02-28T14:51:34Z,78.4
2025-02-28T14:52:34Z,78.2
2025-02-28T14:53:34Z,77.5
2025-02-28T14:54:34Z,78.7
2025-02-28T14:55:34Z,80.6
2025-02-28T14:56:34Z,50
2025-02-28T14:57:34Z,82
2025-02-28T14:58:34Z,82.8
2025-02-28T14:59:34Z,84.8
2025-02-28T15:00:34Z,86.8
2025-02-28T15:01:34Z,88.5
2025-02-28T15:02:34Z,89.3
2025-02-28T15:03:34Z,50
2025-02-28T15:04:34Z,92.2
2025-02-28T15:05:34Z,93.3
2025-02-28T15:06:34Z,94.2
2025-02-28T15:07:34Z,94.8
2025-02-28T15:08:34Z,94.9
2025-02-28T15:09:34Z,50
2025-02-28T15:10:34Z,94.7
2025-02-28T15:11:34Z,94.7
2025-02-28T15:12:34Z,50
2025-02-28T15:13:34Z,96
2025-02-28T15:14:34Z,50
2025-02-28T15:15:34Z,96.8
2025-02-28T15:16:34Z,97.9
2025-02-28T15:17:34Z,50
2025-02-28T15:18:34Z,98.8
2025-02-28T15:19:34Z,98.3
2025-02-28T15:20:34Z,96.7
2025-02-28T15:21:34Z,94.5
2025-02-28T15:22:34Z,92.9
2025-02-28T15:23:34Z,90.8
2025-02-28T15:24:34Z,88.8
2025-02-28T15:25:34Z,87.8
2025-02-28T15:26:34Z,87
2025-02-28T15:27:34Z,86.9
2025-02-28T15:28:34Z,87.4
2025-02-28T15:29:34Z,87.7
2025-02-28T15:30:34Z,87.7
2025-02-28T15:31:34Z,88
2025-02-28T15:32:34Z,87.3
2025-02-28T15:33:34Z,50
2025-02-28T15:34:34Z,87.6
2025-02-28T15:35:34Z,89.6
2025-02-28T15:36:34Z,90.9
2025-02-28T15:37:34Z,91.2
2025-02-28T15:38:34Z,91.7
2025-02-28T15:39:34Z,50
2025-02-28T15:40:34Z,93.4
2025-02-28T15:41:34Z,95.1
2025-02-28T15:42:34Z,50
2025-02-28T15:43:34Z,94.8
2025-02-28T15:44:34Z,94.5
2025-02-28T15:45:34Z,95.2
2025-02-28T15:46:34Z,95.4
2025-02-28T15:47:34Z,95.4
2025-02-28T15:48:34Z,95.3
2025-02-28T15:49:34Z,95.6
2025-02-28T15:50:34Z,95.8
2025-02-28T15:51:34Z,50
2025-02-28T15:52:34Z,93.5
2025-02-28T15:53:34Z,86.6
2025-02-28T15:54:34Z,80.2
2025-02-28T15:55:34Z,76.1
2025-02-28T15:56:34Z,76.1
2025-02-28T15:57:34Z,76.3
2025-02-28T15:58:34Z,76.6
2025-02-28T15:59:34Z,78.8
2025-02-28T16:00:34Z,79.5
2025-02-28T16:01:34Z,78.9
2025-02-28T16:02:34Z,80.8
2025-02-28T16:03:34Z,80.4
2025-02-28T16:04:34Z,50
2025-02-28T16:05:34Z,77.8
2025-02-28T16:06:34Z,84.8
2025-02-28T16:07:34Z,91.3
2025-02-28T16:08:34Z,95.6
2025-02-28T16:09:34Z,97.4
2025-02-28T16:10:34Z,97.5
2025-02-28T16:11:34Z,97.1
2025-02-28T16:12:34Z,96.6
2025-02-28T16:13:34Z,95.5
2025-02-28T16:14:34Z,50
2025-02-28T16:15:34Z,95.1
2025-02-28T16:16:34Z,94.4
2025-02-28T16:17:34Z,50
2025-02-28T16:18:34Z,50
2025-02-28T16:19:34Z,94.1
2025-02-28T16:20:34Z,94.2
2025-02-28T16:21:34Z,94.6
2025-02-28T16:22:34Z,94.8
2025-02-28T16:23:34Z,95.2
2025-02-28T16:24:34Z,95.4
2025-02-28T16:25:34Z,95.7
2025-02-28T16:26:34Z,95.7
2025-02-28T16:27:34Z,95.9
2025-02-28T16:28:34Z,96
2025-02-28T16:29:34Z,96.1
2025-02-28T16:30:34Z,95.9
2025-02-28T16:31:34Z,95.9
2025-02-28T16:32:34Z,95.7
2025-02-28T16:33:34Z,95.6
2025-02-28T16:34:34Z,95.2
2025-02-28T16:35:34Z,95.4
2025-02-28T16:36:34Z,95.6
2025-02-28T16:37:34Z,95.6
2025-02-28T16:38:34Z,95.7
2025-02-28T16:39:34Z,95.5
2025-02-28T16:40:34Z,50
2025-02-28T16:41:34Z,50
2025-02-28T16:42:34Z,95.7
2025-02-28T16:43:34Z,94.3
2025-02-28T16:44:34Z,94
2025-02-28T16:45:34Z,50
2025-02-28T16:46:34Z,50
2025-02-28T16:47:34Z,92.6
2025-02-28T16:48:34Z,88.3
2025-02-28T16:49:34Z,88
2025-02-28T16:50:34Z,88.5
2025-02-28T16:51:34Z,87.8
2025-02-28T16:52:34Z,50
2025-02-28T16:53:34Z,80.4
2025-02-28T16:54:34Z,76.1
2025-02-28T16:55:34Z,75.9
2025-02-28T16:56:34Z,50
2025-02-28T16:57:34Z,77.5
2025-02-28T16:58:34Z,75.9
2025-02-28T16:59:34Z,50
2025-02-28T17:00:34Z,77.3
2025-02-28T17:01:34Z,78.3
2025-02-28T17:02:34Z,80.3
2025-02-28T17:03:34Z,80.8
2025-02-28T17:04:34Z,80.2
2025-02-28T17:05:34Z,82
2025-02-28T17:06:34Z,83.7
2025-02-28T17:07:34Z,83.8
2025-02-28T17:08:34Z,50
2025-02-28T17:09:34Z,50
2025-02-28T17:10:34Z,50
2025-02-28T17:11:34Z,50
2025-02-28T17:12:34Z,50
2025-02-28T17:13:34Z,83.4
2025-02-28T17:14:34Z,84
2025-02-28T17:15:34Z,50
2025-02-28T17:16:34Z,84.6
2025-02-28T17:17:34Z,50
2025-02-28T17:18:34Z,90
2025-02-28T17:19:34Z,89.7
2025-02-28T17:20:34Z,87.6
2025-02-28T17:21:34Z,86.9
2025-02-28T17:22:34Z,86.1
2025-02-28T17:23:34Z,50
2025-02-28T17:24:34Z,86.4
2025-02-28T17:25:34Z,84.7
2025-02-28T17:26:34Z,85.9
2025-02-28T17:27:34Z,85.1
2025-02-28T17:28:34Z,86.7
2025-02-28T17:29:34Z,88.5
2025-02-28T17:30:34Z,50
2025-02-28T17:31:34Z,91
2025-02-28T17:32:34Z,50
2025-02-28T17:33:34Z,50
2025-02-28T17:34:34Z,50
2025-02-28T17:35:34Z,90.3
2025-02-28T17:36:34Z,89.5
2025-02-28T17:37:34Z,50
2025-02-28T17:38:34Z,50
2025-02-28T17:39:34Z,90.8
2025-02-28T17:40:34Z,87.5
2025-02-28T17:41:34Z,86.4
2025-02-28T17:42:34Z,50
2025-02-28T17:43:34Z,86.6
2025-02-28T17:44:34Z,50
2025-02-28T17:45:34Z,50
2025-02-28T17:46:34Z,50
2025-02-28T17:47:34Z,85.1
2025-02-28T17:48:34Z,50
2025-02-28T17:49:34Z,50
2025-02-28T17:50:34Z,50
2025-02-28T17:51:34Z,50
2025-02-28T17:52:34Z,50
2025-02-28T17:53:34Z,50
2025-02-28T17:54:34Z,50
2025-02-28T17:55:34Z,50
2025-02-28T17:56:34Z,50
2025-02-28T17:57:34Z,50
2025-03-01T00:42:33Z,50
2025-03-01T00:43:33Z,50
2025-03-01T00:44:33Z,50
2025-03-01T00:45:33Z,50
2025-03-01T00:46:33Z,50
2025-03-01T00:47:33Z,50
2025-03-01T00:48:33Z,50
2025-03-01T00:49:33Z,50
2025-03-01T00:50:33Z,50
2025-03-01T00:51:33Z,50
2025-03-01T00:52:33Z,50
2025-03-01T00:53:33Z,50
2025-03-01T00:54:33Z,50
2025-03-01T00:55:33Z,50
2025-03-01T00:56:33Z,50
2025-03-01T00:57:33Z,50
2025-03-01T00:58:33Z,50
2025-03-01T00:59:33Z,50
2025-03-01T01:00:33Z,50
2025-03-01T01:01:33Z,50
2025-03-01T01:02:33Z,50
2025-03-01T01:03:33Z,50
2025-03-01T01:04:33Z,50
2025-03-01T01:05:33Z,50
2025-03-01T01:06:33Z,50
2025-03-01T01:07:33Z,50
2025-03-01T01:08:33Z,50
2025-03-01T01:09:33Z,50
2025-03-01T01:10:33Z,50
2025-03-01T01:11:33Z,50
2025-03-01T01:12:33Z,50
2025-03-01T08:22:33Z,78.3
2025-03-01T08:23:33Z,78.4
2025-03-01T08:24:33Z,74.6
2025-03-01T08:25:33Z,75
2025-03-01T08:26:33Z,76.8
2025-03-01T08:27:33Z,78.1
